loop_rank,h1_feature_index,birth,death,persistence,num_points_in_loop,top_genres,top_artists,sample_songs
737,93739,1.0044325590133667,2.0205514430999756,1.0161188840866089,3,,,None — if she listens very carefully to a room of conversation she can feel the planet orbiting through spa...; None — you look at her once and you ll know completely she is the way that you thought she d be something l...; None — it s superficial the way that you listen open your ears and your mind just take the time to look a b...
738,93866,1.0043164491653442,2.021303415298462,1.0169869661331177,7,"['dusseldorf electronic', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",Die Krupps,None — work work work true work pain pain pain sweet pain meine muskeln sind maschinen sehnen sthlern schwe...; None — these days wherever i go people keeping in shape and getting toned forget fashion and wall street mo...; None — in every job that must be done there is an element of fun you find the fun and snap the job s a game...; None — makes your body work makes your body work makes your body work makes your body work makes your body ...; None — its all watching and learning or so they say but half of the time it just aint that way its moving a...
739,93985,1.0041917562484741,2.007168769836426,1.0029770135879517,2,,,None — kachina doll when morning comes will you seek asylum on shelves by the gift shop door wander down fr...; None — completely protected on all sides by volcanoes a woman darkhaired in stained jeans sleeps in central...
740,94011,1.004168152809143,2.003566026687622,0.999397873878479,2,"['abstract hip hop', 'bay area indie', 'indie rock']",WHY?,None — i caught a 22 bullet inn the thigh one night trying to break up a barroom fight went home cut it out...; WHY? — that time i tried to describe my hungry unwed life to that state trooper guy on the pennsylvania tur...
741,94045,1.0041390657424927,2.0259358882904053,1.0217968225479126,2,"['grime', 'instrumental grime', 'london rap', 'uk hip hop']",Chip,None — they had been listening to our music and was inspired by what we did and just the fact that ya know ...; Chip — obviously chipmunk made me do it if i m honest i heard his one it was hard you know chip always goes...
742,94080,1.0041124820709229,2.0119309425354004,1.0078184604644775,4,,,None — giant sized flowers giant sized bugs giant sized gecko is making his path undergrowth running a chor...; None — in a puddle by the trail flips its tiny tail just like a great big whale but smaller than a snail it...; None — go vile form of necros lies rotting your mind feasting like maggots maggots in flesh soon it left yo...; None — i am a fetus i am a tumor i am the local slime mold hey i am a pupa i am a larva i am the emperor to...
743,94225,1.003991723060608,2.016148328781128,1.01215660572052,16,"['Unknown genre'], ['bass trap', 'edm', 'electro house', 'electronic trap', 'mashup'], ['uk dance']","Flosstradamus, Dog Blood, Jacob Plant, Alex Day",None — gentlemen start your engines i never liked football at school was never liked much by the cool kids ...; Flosstradamus — rollup the grass rollup rollup the grass rollup the grass rollup rollup the grass rollup the grass r...; None — vips in the back vips in the back back vips in the back vips in the back back vips in the back vips ...; Dog Blood — throw your middle finger if you feel me loc throw your middle finger if you feel me loc throw your m...; Jacob Plant — go x16 when say prr x16 when i say go prr when i say go prr when i say prr when i say prr x16 when i...
744,94343,1.003892421722412,2.0109477043151855,1.0070552825927734,19,,,None — what do we need what do we need i wish someone would tell us what we need we need a gimmick pretty l...; None — spelling words without vowels calling people on the phone is out now cryptic unfriendly humans shoul...; None — step right up step right up step right up everyone s a winner bargains galore that s right you too c...; None — we re always waiting what are we waiting for we ve got all we need right here but somethings telling...; None — nice car where d you get your ride a trophy badge of honor overcompensation price tags advertise you...
745,94350,1.0038849115371704,2.0451877117156982,1.0413028001785278,2,,,None — hello who s askin a bill collector well he ain t here ah hell i guess you got me well mister let me ...; None — never be sure who pays the debt of our time so rest assured that you ll never pay the debt that is o...
746,94361,1.0038796663284302,2.0175700187683105,1.0136903524398804,4,,,None — it s supercalifragilisticexpialidocious even though the sound of it is something quite atrocious if ...; None — it s a silly impractical word quite often it s rhymed with a bird or a thing on your hand all you ne...; None — um diddle diddle diddle um diddle ay um diddle diddle diddle um diddle ay um diddle diddle diddle um...; None — hey steve hey ed that sounds nice what is it thank you it s a it s an alphabet song i m working on o...
747,95215,1.003122091293335,2.0278122425079346,1.0246901512145996,2,,,None — wouldn t it be nice if we had an amendment to give civil rights to women to once and for all just re...; None — beautiful life inside living moving breathing so let hope arise god knew what he was doing when he g...
748,95270,1.0030683279037476,2.0518219470977783,1.0487536191940308,4,"['complextro', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",CAZZETTE,None — uncle rat went out to ride kitty alone kitty alone uncle rat went out to ride kitty alone and i uncl...; CAZZETTE — a mouse commander we have a mouse in the house and a fucking rat and a fucking rat a mouse commander...; None — three blind mice three blind mice see how they run see how they run they all ran after the farmers w...; None — hickory dickory dock the mouse ran up the clock the clock struck one the mouse ran down hickory dick...
749,95932,1.0025182962417603,2.023796796798706,1.0212785005569458,3,"['adult standards', 'big band', 'easy listening', 'jazz trombone', 'lounge', 'swing', 'vocal jazz']",Glenn Miller,None — in spain they say si si in france you hear oui oui ev ry little dutch girl says ja ja ev ry little r...; Glenn Miller — in spain they say si si in france you hear oui oui ev ry little dutch girl says ja ja ev ry little r...; None — blue spanish eyes teardrops are falling from your spanish eyes please please don t cry this is just ...
750,96094,1.002382516860962,2.0057778358459473,1.0033953189849854,6,,,None — that s what i m talking about that s what i m talking about that s what i m talking about that s wha...; None — groovin that s what we re doin that s what we re doin groovin that s what we re doin that s what we ...; None — groovin that s what we re doin that s what we re doin groovin that s what we re doin that s what we ...; None — i can t stop i can t stop and most of all that s what s poppin i can t stop i can t stop you know we...; None — that s my that s my jam cause oh that s my jam that s my that s my that s my jam cause oh that s my ...
751,96264,1.0022330284118652,2.007153034210205,1.0049200057983398,2,,,None — uh one two ring out the old ring in the new ring out the old ring in the new ring out the false ring...; None — could there be a familiar ring every time i sing about cycle the tears everything in life no doubt i...
752,96390,1.002113699913025,2.016899824142456,1.0147861242294312,5,,,None — music by philip glass for the film by godfrey reggio michael riesman conductor...; None — tenorsaxophon wayne shorter keyboards joe zawinul bass jaco pastorius schlagzeug alex acua perkussio...; None — intro melody michael amott 1st lead michael amott lead melody michael amott 2nd lead christopher amo...; None — performed by the orchestra...; None — a capella of theme by mcferrin...
753,96397,1.0021092891693115,2.03895902633667,1.0368497371673584,6,,,None — got my a machines on the table got my b machines in the drawer got my a machines on the table got my...; None — f f f a effed in the a effed in the a with a d with a d effed in the a effed in the a with a d with ...; None — igqirhha lendlela nguqo ngqothwane igqirhha lendlela kuthwa nguqo ngqothwane igqirha lendlela kuthwa...; None — got my a machines on the table got my b machines in the drawer got my a machines on the table got my...; None — give the po man a break give the po man a break give the po man a give the po man a give the po man ...
754,97455,1.0011825561523438,2.01009464263916,1.0089120864868164,11,"['brostep', 'complextro', 'edm', 'electro'], ['strut'], ['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'sky room']","Skrillex, Xelle, Florian Picasso",None — give give give give me now give give give give me now as we move long side me and my crew sherie sly...; None — give it to me x3 give it to me right now hit me with it x3 hit me with it right now can t get enough...; None — xtc xtc xtc one for me xtc xtc xtc one for me xtc xtc xtc one for me xtc xtc xtc one for me xtc xtc ...; None — you know what time it is it s time for the defqon one for defqon one waste your time one defqon one ...; None — here you calling for this cause i m here for this for this here for this for this here for this for ...
755,97728,1.0009660720825195,2.0373294353485107,1.0363633632659912,5,,,None — now now now now now now you should stay right now should stay right now should stay right now should...; None — if it happens to us would you stay with me i ll stay with you oh if this happens again i will still ...; None — why won t you stay why won t you stay why won t you stay why won t you stay why won t you stay why w...; None — say no no no no no say no no no no no say no no no no no i say no no no no no before you leave yeah ...; None — now now now now now now you should stay right now should stay right now should stay right now should...
756,100216,0.9988994002342224,2.007153034210205,1.0082536339759827,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",Depeche Mode,None — burning ring of fire burning ring of fire burning ring of burning ring of fire burning ring of fire ...; None — uh one two ring out the old ring in the new ring out the old ring in the new ring out the false ring...; None — burning ring of fire burning ring of fire burning ring of burning ring of fire burning ring of fire ...; Depeche Mode — something that rings true something that rings true something that rings true something that rings t...
757,100298,0.9988386631011963,2.007153034210205,1.0083143711090088,3,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",Depeche Mode,None — make believes reborn myths in mind re thought questions all that s known legends blurred and torn wo...; None — make believes reborn myths in mind re thought question all that s known legends blurred and torn mak...; Depeche Mode — something that rings true something that rings true something that rings true something that rings t...
758,101652,0.9977166652679443,2.05033278465271,1.0526161193847656,2,"['celtic punk', 'celtic rock', 'chicago punk', 'folk punk']",The Tossers,None — it is not easy to write with feigned calm and dispassion about the events that unfolded in east timo...; The Tossers — you say youre telling me right now of how you think that it should be by the hand of democratic law ...
759,101812,0.9975656867027283,2.160003185272217,1.1624374985694885,14,"['deathcore', 'melodic metalcore', 'progressive deathcore']",Oceano,None — tyrone there s something in the air and it doesn t smell so good i wish i didn t have a nose i d rem...; None — when the diarrhea shoots fast from your butt once it hits the toilet it bounces back up and it stain...; None — what s inside me what s in fucking side me there s a monster in your chest lt s a really nasty one a...; None — alright who did it who did it admit admit to your transgression a guilty conscience needs confession...; None — ey what is this what is that what is that what is that what is wh wh what is that what is that what ...
760,101816,0.9975651502609253,2.151610851287842,1.1540457010269165,7,"['edm', 'electro house', 'gaming edm', 'pop edm']",RetroVision,RetroVision — break it break it break it down break it break it break it down ...; None — i want to take it i i want to take it i want to take it i i want to take it tear the roof off let s ...; None — chop up it down straight lose it...; None — take it down...; None — don t take it down don t take it down don t take it down don t take it down i needed you another way...
761,101875,0.9975156188011169,2.2122745513916016,1.2147589325904846,17,"['alternative rock', 'anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'new weird america', 'stomp and holler'], ['alternative emo', 'emo', 'math rock', 'midwest emo']","The Mountain Goats, American Football",None — when i m in high school i m not gonna play any football i m just gonna concentrate on class rank...; None — when theres no one here in the tryouts who will live through your first days trial of confusion when...; None — what re you gonna do now well i ve never really told anybody this except for one person and uh but i...; None — if you left your house holdin shoulder pads on friday morning before class and you felt like you jus...; None — it s real simple you got two more quarters and that s it and most of you have been playing this game...
762,102032,0.9973852634429932,2.0407111644744873,1.0433259010314941,12,,,None — if you re fond of sand dunes and salty air quaint little villages here and there if you re fond of s...; None — if you re fond of sand dunes and salty air quaint little villages here and there ...; None — don t go in the summertime it s too hot and the rooms are high but if you go in the fall you ll have...; None — if you re fond of sand dunes and salty air quaint little villages here and there if you re fond of s...; None — if you re fond of sand dunes and salty air quaint little villages here and there you re sure to fall...
763,102050,0.9973697662353516,2.0119540691375732,1.0145843029022217,2,,,None — no rules just be yourself don t rely on anyone else no one says it s got to be do what you want and ...; None — if only the rules were built upon philosophy that i embraced i d hug your neck and kiss your face bu...
764,102366,0.9971156716346741,2.0080528259277344,1.0109371542930603,2,,,None — where s mega man where s mega man the mega poo just hit the fan it s 200x and wily s escaped and bui...; None — high above the mucky muck castle made of clouds there sits wonderboy sitting oh so proudly not much ...
765,102544,0.9969666600227356,2.0771350860595703,1.0801684260368347,6,['neon pop punk'],eleventyseven,None — the portal is now open...; None — well back off for now that s all for now time for everybody to we d like to thank everybody for view...; eleventyseven — congratulations you have completed your galactic time quest thank you and goodbye...; None — and from the crew we close with goodnight good luck and god bless all of you all of you on the good ...; None — thank you very much dr paine mr chancellor ladies and gentlemen of nasa as we move to the future we ...
766,102665,0.996849775314331,2.011413097381592,1.0145633220672607,10,['Unknown genre'],Marcia Lewis,None — whatever happened to fair dealing and pure ethics and nice manners why is it everyone now is a pain ...; Marcia Lewis — whatever happened to fair dealing and pure ethics and nice manners why is it everyone now is a pain ...; None — as kids we re told to always play fair smile at your neighbor and share share share in later years w...; None — you werent taught it respect or a sense of value of your equivalents and it has a knock on effect mi...; None — the kids today they got nothing to say they got nothing to say because they taught em that way they ...
767,103466,0.9962193369865417,2.0044076442718506,1.0081883072853088,2,,,None — took a good thing and i made it bad you d say i m the worst that you ever had you can say it hurts b...; None — to be given one shot and to know i will blow it oh to be a squirrel helixing a tree with you or just...
768,103574,0.9961255192756653,2.02616548538208,1.0300399661064148,9,"['black comedy', 'comedy']",Eddie Murphy,None — announcer and now it s time for that great new game show what s my letter and here s the host of the...; None — sesame street miscellaneous count von count s continuous country cookin downhome diner the count oh ...; None — open oh sesame look around you let s see what s happening ali baba right now is the man with the thi...; Eddie Murphy — sesame street miscellaneous ernie s ice cream cone ernie hey there mr ice cream cone man ice cream m...; None — ernie hi there ernie here and now we ll have professor hastings lecture us on the next letter of the...
769,103918,0.9958537220954895,2.0121777057647705,1.016323983669281,3,,,None — how low can you go how low can you go how low can you go how low can you go how low can you go how l...; None — let see how low we can go can t control can t get low can t control can t control...; None — running through your fingers everything you know how low can you go lighten up lighten up lighten up...
770,105869,0.9943392872810364,2.009364366531372,1.0150250792503357,5,,,None — pat a cake pat a cake baker s man bake me a cake as fast as you can pat it and roll it and mark it w...; None — one potato two potato three potato four five potato six potato seven potato more eight potato nine p...; None — one two one two three four haha michael wants another slice michael wants another slice michael want...; None — pat a cake pat a cake baker s man bake me a cake as fast as you can pat it and roll it and mark it w...; None — oh there s the doorbell let s see who s out there oh it s a seven hello seven won t you come in seve...
771,105924,0.9942932724952698,2.0094046592712402,1.0151113867759705,3,,,None — pride is the first of the 7 vital sins becoming is to be over and over again recognize your potentia...; None — in our christian society there s something wrong with having pleasure pleasure more precisely is cal...; None — pleasure s the motivation for the human race everything starts and ends with sex and appeal feeling ...
772,106000,0.9942393898963928,2.0013985633850098,1.007159173488617,2,,,None — if you save yourself for marriage you re a bore if you don t save yourself for marriage you re a hor...; None — this is what i say to you when hopelessly in tune with what i want i was into that and you found out...
773,106330,0.9940028786659241,2.010434150695801,1.0164312720298767,6,,,None — herry hey oscar cookie grover it s time to sing the song about the letter that comes after e oscar i...; None — okay everybody here comes grover s song so everybody get ready to sing along there s a hole in the b...; None — mickey hot dog mickey and minnie we re havin a picnic it s sure to be lots of fun can t wait to be w...; None — grover fuzzy and blue that s me i m fuzzy and blue it s just the way i grew love being fuzzy and blu...; None — sesame street miscellaneous count von count s continuous country cookin downhome diner the count oh ...
774,106406,0.9939440488815308,2.0201408863067627,1.026196837425232,5,"['alternative metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",Soilwork,None — no is the utterance duly strangled by omnipotence dire comebacks call a halt to any visions of furth...; None — neatly polished up package do you think you have it just a product dressed to impress did you press ...; None — badvertise could fear the eve attack badvertise youll want your money back badvertise well it s alri...; Soilwork — hide away from the restless they re making trails as they ve failed once again behind that colony of...; None — we have found in past excuses shrinking hands extending service like some ill bought warranty selfis...
775,106716,0.9937098026275635,2.038654088973999,1.0449442863464355,3,['turntablism'],DJ Pone,DJ Pone — every cut he makes is so precise every cut he makes is so precise every cut he makes is so precise e...; None — one of these days im going to cut you into little pieces ...; None — i ll tear you apart i ll tear you apart make beautiful things from pieces of you i ll tear you apart...
776,106982,0.9935080409049988,2.044260025024414,1.0507519841194153,3,"['beatlesque', 'bubblegum pop', 'jangle pop', 'power pop', 'pub rock']",Raspberries,Raspberries — how i wish i had my hands on you always want to have my hands on you just can t wait to have my hand...; None — mmmmhmmmmhmmhmmmmm c mon give me them hands oh wave your hands tonight oh wave your hands tonight c ...; None — lean on me lean on me lean on me ...
777,107610,0.9930679798126221,2.0042364597320557,1.0111684799194336,4,,,None — my one and only advice is co coca cola and ice with lemon slice on my lips i never waste a sip i lik...; None — copenhagen it makes me feel so good copenhagen the way i know it should i put a little chew in my mo...; None — elevator goin up in the gleamin corridor of the 51st floor the money can be made if you really want ...; None — copenhagen it makes me feel so good copenhagen the way i know it should i put a little chew in my mo...
778,108804,0.992214024066925,2.004230499267578,1.012016475200653,2,,,None — do you throw it in the well wishing you had someone to tell what it was that you wished for so it co...; None — the gift is hard to take and it s easy just to watch it break time for another spin and watch it was...
779,109401,0.9917766451835632,2.0653235912323,1.0735469460487366,23,"['emo', 'emo punk', 'kc indie', 'midwest emo', 'pop punk', 'post-hardcore'], ['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'modern blues', 'traditional blues']","The Get Up Kids, Koko Taylor",None — mr samberg thanks for coming to your performance review no problem so you re in charge around here i...; None — the break room is deserted but i search it for my daily dessert and in cursive on the first lid in t...; None — stepping outside and its late in the fall so i m trepidatious and im facing changes oh whoa oh are y...; None — dear mr so and so wait until it s over nothing is king now and nothing s getting older that jerk liv...; None — she called me up today meet me down at the old caf i jumped into the shower i was getting my marchin...
780,109629,0.9916277527809143,2.0327401161193848,1.0411123633384705,4,,,None — gentlemen gentlemen a secretary is not a toy no my boy not a toy to fondle and dandle and playfully ...; None — if you want this choice position have a cheery disposition rosy cheeks no warts that s the part i pu...; None — mr twimble you ve been with this company a long time haven t you long long time just last month i be...; None — dolly i have always been a woman who arranges things for the pleasure and the profit it derives i ha...
781,109879,0.9914575219154358,2.0184872150421143,1.0270296931266785,8,,,None — one creature i return to one habit i neglect i cannot slow the pace at which i yearn frank and unaba...; None — wild animals in the disco underage tigercats connecting dots on the leopard s face panthers move in ...; None — one creature i return to one habit i neglect i cannot slow the pace at which i yearn frank and unaba...; None — light legs like films played backwards exchanging what we re seeing feline eyes wide you are my only...; None — there s a cat prowling through the streets at night and she s black and her eyes are burning yellow ...
782,110589,0.9909682273864746,2.0017197132110596,1.010751485824585,3,,,None — chromosomes x and y divide and multiply constant revolving d n a adapting to stimuli through vibrati...; None — phi universal law constant occurrence design absent of flaws natural appearance with dna and galaxie...; None — engineering forms of life splicing dna cut the strand extract the base what is real can be changed l...
783,110821,0.9908057451248169,2.007153034210205,1.0163472890853882,2,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",Depeche Mode,None — true ring true ring gonna make this crystal sing other ways other ways otherwise we re just going ba...; Depeche Mode — something that rings true something that rings true something that rings true something that rings t...
784,110934,0.9907353520393372,2.1013307571411133,1.1105954051017761,6,,,None — if you re fond of sand dunes and salty air quaint little villages here and there ...; None — i like london in the rain ...; None — i have to say what i feel brazil you have so much appeal a great place to serve a seafood meal o bra...; None — london is the place for me london this lovely city you can go to france or america india asia or aus...; None — looking for a place to have a perfect vacation or even a honeymoon i know the place to make the perf...
785,111299,0.9904698729515076,2.0034594535827637,1.012989580631256,3,,,None — to become aware of my own sensuality i first become fully aware of my own tactile sense in dim light...; None — to become aware of my own sensuality i first become fully aware of my own tactile sense in dim light...; None — dirty little secret stains of the mind your filthy little pleasure might make you go blind pointed f...
786,111533,0.9902876615524292,2.0200400352478027,1.0297523736953735,6,"['ska', 'ska revival'], ['emo', 'swancore']","Bad Manners, Jank",None — wooly bully original sam the sham the pharaohs uno dos one two tres quatro matty told hatty about a ...; None — wooly bully original sam the sham the pharaohs uno dos one two tres quatro matty told hatty about a ...; Bad Manners — one two three cuatro matty told hatty about a thing she saw had two big horns and a wooly jaw wooly ...; None — wooly bully original sam the sham the pharaohs uno dos one two tres quatro matty told hatty about a ...; Jank — hey hey matt where are you coming from well alex i ve come from this place called the hat store oh w...
787,111702,0.9901666641235352,2.0327401161193848,1.0425734519958496,13,,,None — if i came up to you and asked you to dance with me would you be my partner partner pa pa partner i d...; None — wanted a nanny for two adorable children if you want this choice position have a cheery disposition ...; None — first impression its my only shot please be patient i trust your judgement im not asking a lot just ...; None — man i think it s just a little sleazy you said you was like butter but you re cheesy to treat me lik...; None — i m taking this opportunity to discuss with you some matters that concern all of us who work for the...
788,112126,0.9898487329483032,2.0338432788848877,1.0439945459365845,5,,,None — watch them go cause one by one they rise to fall hearts in tow it s just a game she s only having fu...; None — the best thing is to walk away before they push you out the door fall back into yesterday no need to...; None — catch the play now eye to eye don t let chances pass you by always someone at your back biding their...; None — gotta think fast gotta be on top step on their feet when the hammer s dropped try to fool them whats...; None — give em the old razzle dazzle razzle dazzle em give em an act with lots of flash in it and the react...
789,112523,0.9895656704902649,2.022139310836792,1.032573640346527,3,,,None — mars is the next logical step in our space program it s the challenge that s been staring us in the ...; None — well i think it s fine building jumbo planes or taking a ride on a cosmic train switch on summer fro...; None — well i think it s fine building jumbo planes or taking a ride on a cosmic train switch on summer fro...
790,112687,0.9894660115242004,2.019071102142334,1.0296050906181335,4,,,None — what are you waiting for what are you waiting for what are you waiting for what are you waiting for ...; None — what are you waiting for what are you waiting for what are you waiting for what are you waiting for ...; None — what should i do with the life i m living what should i do with the life i m living what should i do...; None — how long till you see the light how long till you see the light how long till you see the light how ...
791,113129,0.9891744256019592,2.0229573249816895,1.0337828993797302,9,"['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop dance', 'slap house', 'tropical house']",Dillon Francis,Dillon Francis — alright i need everybody to repeat after me gimme an f gimme a u gimme a c gimme a k what s that spe...; None — oh what am i waiting for a spell to be cast or for it to be broken at the very last some wild ghost ...; None — oh what am i waiting for a spell to be cast or for it to be broken at the very last some wild ghost ...; None — i couldn t spell when i was a little kid i couldn t spell so my parents were all concerned so they w...; None — i stopped talking when i was six years old i didn t want anything more to do with the outside world ...
792,113152,0.989161491394043,2.0143654346466064,1.0252039432525635,24,"['belgian edm', 'dancefloor dnb', 'drum and bass'], ['orchestral soundtrack', 'soundtrack'], ['australian indie', 'australian psych', 'double drumming', 'microtonal', 'neo-psychedelic']","Netsky, Michael Giacchino, King Gizzard & The Lizard Wizard",None — enhance 34 to 46 pull back wait a minute go right stop enhance 57 19 track 45 left stop enhance 15 t...; None — you have 5 seconds to terminate this take 5 4 3 2 1 you have 5 seconds to terminate this take 5 4 3 ...; None — you can t take three from two two is less than three so you look at the four in the tens place now t...; None — midnight one am two am three am midnight one am two am three am four am five am six seven eight am n...; None — at the third stroke it will be 10 03 and 40 seconds at the third stroke it will be 10 03 and 50 seco...
793,113445,0.9889585971832275,2.081096649169922,1.0921380519866943,17,"['heartland rock', 'rock-and-roll', 'rockabilly'], ['alternative emo', 'brooklyn indie', 'dreamo', 'emo', 'midwest emo'], ['complextro', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house'], ['new romantic', 'new wave', 'new wave pop']","Brian Setzer, A Great Big Pile of Leaves, CAZZETTE, Bow Wow Wow",None — uncle rat went out to ride kitty alone kitty alone uncle rat went out to ride kitty alone and i uncl...; None — mesdames et messieurs s il vous plaît soyez prêts pour aronchupa et albatraoz c est parti let me tel...; None — three blind mice three blind mice see how they run see how they run they all ran after the farmers w...; Brian Setzer — who s that knockin at the house of mouse we re all knockin at the house of mouse come on in we re go...; None — eek a mouse does not dee jay nor sing jay nor say la la wo wo or yea yea he say ban ban diddle deh i...
794,113746,0.9887306094169617,2.0451877117156982,1.0564571022987366,7,"['brutal death metal', 'canadian metal', 'death metal', 'dissonant death metal', 'quebec death metal', 'technical death metal']",Gorguts,Gorguts — time could never heal our pain quietly loud our sadness resounds hope could never heal our soul trag...; None — you owe us 13 0000 it would be very nice if you would pay us soon it s not like we make a whole lot ...; None — whats ours is ours we will not be told to part with our wealth in deference to love we are scored ou...; None — please don t say sorry presuming a respect for what you say if in your heart you mean it then you ll...; None — always be not always and if always bow our heads in shame always please be not always and if always ...
795,113959,0.9885615706443787,2.018420696258545,1.0298591256141663,2,,,None — a little girl i was looking at a magazine wondering why i could never find too many girls that looke...; None — alright yeah yeah uh yeah i just wanted to say that it really irritates me that south park would say...
796,115328,0.9876518845558167,2.0014357566833496,1.013783872127533,7,,,None — 0 00 the smashing pumpkins 1979 0 00 three 6 mafia ft young buck 8 ball mjg stay fly 0 00 rob base a...; None — the dead they got that morbid beat it goes deo deo they dance upon decaying feet with their black to...; None — several years ago i worked as a music director for my college s radio station kbvr fm in thinking of...; None — several years ago i worked as a music director for my college s radio station kbvr fm in thinking of...; None — russ is a celebration in norway where people use a theme tune for their celebration tours the tracks...
797,117041,0.9865549802780151,2.0650765895843506,1.0785216093063354,21,"['jam band', 'pop rock']",Dave Matthews Band,None — ten fingers counting we have each nine planets around the sun repeat eight ball will last if you tri...; None — you can t take three from two two is less than three so you look at the four in the tens place now t...; None — i met this cat and he said son i ve got nine lives and you ve got one so make the best of this you c...; None — is six afraid of seven cause seven ate nine i m about to lose it a second time staring at the wall h...; None — pat a cake pat a cake baker s man bake me a cake as fast as you can pat it and roll it and mark it w...
798,118338,0.985708475112915,2.008650064468384,1.0229415893554688,3,,,None — i have had a great time here in san francisco it s been very fun i uh i have a lot of drag queens in...; None — yeah to all the brooklyn girls to all the french girls to all of the oriental girls chinese japanese...; None — do you think that a california girl is supposed to have curls and wear a jean size three all the cur...
799,119086,0.985224723815918,2.0427193641662598,1.0574946403503418,7,"['funk', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",Jill Scott,None — mathematics is a difficult thing i never understood what was the missing link and by the time i calc...; Jill Scott — no hay nadie mas que yo uno es el numero magico en vida y en muerte uno es todo comprende if i multi...; None — three is a magic number yes it is its a magic number somewhere in the ancient mystic trinity you get...; None — love s an illusion ineffable blind numbers are structured finite confined equations like pi are alwa...; None — what came first the count or the number chemical dizzy love will put you under animal magnetism to t...
800,119779,0.9847995042800903,2.0593173503875732,1.074517846107483,22,,,None — it s so common we ve seen it all before we ve got what we want to get us back to the feeling where w...; None — the other night i cried while thinking of having sex with you not out of desire or shame but some su...; None — i must confess i ve had my share of girls in my lifetime i ve been around yeah honestly i ve been on...; None — if the only difference between man and animal is self control then there is no such thing as man whe...; None — yeah yeah yeah do you mind if i share what i ve learned oh oh oh there s a difference between love a...
801,120004,0.9846514463424683,2.0203123092651367,1.0356608629226685,4,"['afrofuturism', 'alternative hip hop', 'hardcore hip hop', 'hip hop', 'psychedelic hip hop']",Deltron 3030,None — communication space operation communication space operation communication space operation if it work...; None — calling apollo 9 calling apollo 9 what is your condition over calling nasa calling nasa this is apol...; None — the numeric transmission five triple zero was received repeatedly without interruption for eight ful...; Deltron 3030 — calling apollo 9 calling apollo 9 what is your condition over calling nasa calling nasa this is apol...
802,120163,0.9845626950263977,2.009342908859253,1.0247802138328552,23,"['Unknown genre'], ['comic', 'outsider'], ['antiviral pop', 'comic', 'scorecore'], ['brutal death metal', 'cosmic death metal', 'grindcore', 'sci-fi metal', 'slam death metal', 'spanish death metal', 'spanish metal', 'technical brutal death metal', 'technical death metal']","I Hate Kate, William Shatner, brentalfloss, Wormed",None — ground control to major tom ground control to major tom take your protein pills and put your helmet ...; None — standing there alone the ship is waiting all systems are go are you sure control is not convinced bu...; None — standing there alone the ship is waiting all systems are go are you sure control is not convinced bu...; None — techno emergency maximum velocity und tanzen one two three techno das boot das boot das boot das boo...; None — techno emergency maximum velocity und tanzen one two three techno das boot das boot das boot das boo...
803,120964,0.9840592741966248,2.081411361694336,1.0973520874977112,4,,,None — you could spend all day on a swing eating a baguette but why doing boring things like that when ther...; None — friday afternoon would roll around after a week of catching up catching up on sleep that was missed ...; None — wake up gotta work then party stay up till about 02 30 ooh oh and repeat like ooh oh selfies and a l...; None — friday afternoon would roll around after a week of catching up catching up on sleep that was missed ...
804,121010,0.984025239944458,2.1205685138702393,1.1365432739257812,11,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",ZZ Top,None — a bloody nose empty pockets a rented car with a trunk full of guns it ain t true that the sun don t ...; ZZ Top — y all still want me to come with you bright light city gonna set my soul gonna set my soul on fire t...; None — bright light city going to set my soul going to set my soul on fire got a whole lot of money that s ...; None — vegas only in vegas only in vegas only in vegas only in vegas only in vegas only in vegas only in ve...; None — y all still want me to come with you bright light city gonna set my soul gonna set my soul on fire t...
805,121487,0.9837378263473511,2.0016560554504395,1.0179182291030884,17,,,None — harmful elements in the air cymbals crashing everywhere reaps the field of rice and reeds while the ...; None — follow me underwater until the searchlights leave the shore follow me underwater until we find what ...; None — those filthy bloody factories in tokyo it s just a polluted city where can we go discover japan the ...; None — this ecological atrocity finally caves in on itself perhaps it s all for the better lock your doors ...; None — smoke s penetrating the atmosphere it comes forth from heavy industry the layers of air surrounding ...
